,Date,Open,High,Low,Close,Volume,MACD,RSI,ATR,MFI,CPI,USDX,IR,TB,EFFR,RMT,Score
157,3/23/2017,1481.08,1495.58,1469.57,1486.04,2065840,-24.83512445,87.02454196,27.04761612,73.66432836,112.4,105.4305,3.8,0.93,0.75,511.93,0.38863
158,3/26/2017,1486.04,1546.48,1486.04,1533.83,3657122,-33.0103722,90.84795271,29.4327864,75.72501895,112.4,105.4305,3.8,0.93,0.75,511.93,0.267544444
159,3/28/2017,1533.83,1610.62,1533.83,1610.62,2598557,-45.16499227,94.0813856,32.81544451,78.95224652,112.4,105.4305,3.8,0.93,0.75,511.93,0.25038
160,3/29/2017,1610.62,1644.77,1587.21,1588.29,5061699,-52.39183143,84.11062236,34.58291276,80.46285381,112.4,105.4305,3.8,0.93,0.75,511.93,0.1541
161,3/30/2017,1588.29,1600.57,1569.43,1587.64,2723626,-57.40497515,83.81228686,34.33699042,68.69000774,112.4,105.4305,3.8,0.93,0.75,511.93,0.24383
162,4/2/2017,1587.64,1667.11,1587.64,1667.11,1675318,-67.01795129,89.2108574,37.56077682,70.98080319,113.5,103.2291,3.8,0.93,0.75,511.93,0.16726
163,4/3/2017,1667.11,1746.82,1648.21,1660.52,4332074,-73.26004995,86.45218972,41.92143562,71.83021162,113.5,103.2291,3.8,0.93,0.75,511.93,0.18693
164,4/4/2017,1660.52,1675.95,1635.22,1657.02,2717803,-77.03650845,84.84437767,41.83633307,63.08315821,113.5,103.2291,3.8,0.93,0.75,511.93,0.15901
165,4/6/2017,1657.02,1666.91,1642.91,1651.04,2337413,-78.64032626,81.84365844,40.56230928,57.09825105,113.5,103.2291,3.8,0.93,0.75,511.93,0.102966667
166,4/9/2017,1651.04,1665.55,1644.31,1651.6,1948309,-79.04536499,81.91277926,39.18214433,59.1010226,113.5,103.2291,3.8,0.93,0.75,511.93,0.12517
167,4/10/2017,1651.6,1676.51,1651.28,1676.22,2969536,-80.42588975,84.84040787,38.1855626,60.06118884,113.5,103.2291,3.8,0.93,0.75,511.93,0.2085
168,4/11/2017,1676.25,1710.68,1676.25,1709.82,3104036,-83.271305,87.9195311,37.91945098,61.95838832,113.5,103.2291,3.8,0.93,0.75,511.93,0.214244444
169,4/12/2017,1709.82,1737.91,1703.07,1703.07,3896431,-84.01319665,83.96625854,37.6994902,62.97257716,113.5,103.2291,3.8,0.93,0.75,511.93,0.287444444
170,4/13/2017,1703.07,1709.05,1679.68,1697.13,2133416,-83.1631893,80.30004496,37.10452661,54.9729095,113.5,103.2291,3.4,0.78,2.73,566.97,0.46689
171,4/16/2017,1697.13,1704.02,1651.1,1651.61,1687096,-77.9182754,57.93321986,38.23420328,55.12171113,113.5,103.2291,3.4,0.78,2.73,566.97,0.27438
172,4/18/2017,1651.61,1651.74,1603.59,1612.04,2209931,-69.76447362,45.28214904,38.94247448,50.75964049,113.5,103.2291,3.4,0.78,2.73,566.97,0.36138
173,4/19/2017,1612.04,1662.02,1609.8,1662.02,1802473,-66.56813919,58.49226809,39.89086916,49.26199278,113.5,103.2291,3.4,0.78,2.73,566.97,0.2623
174,4/20/2017,1662.02,1684.33,1654.03,1658.34,1817245,-63.01171605,57.31667198,39.20580707,48.34651019,113.5,103.2291,3.4,0.78,2.73,566.97,0.30072
175,4/23/2017,1659.46,1724.54,1659.46,1693.72,2220175,-62.32959859,65.09820782,41.13396371,57.68079717,113.5,103.2291,3.4,0.78,2.73,566.97,0.31116
176,4/24/2017,1693.72,1696.85,1673.09,1675.78,1626431,-59.65375615,58.82380133,39.8929663,50.82892471,113.5,103.2291,3.4,0.78,2.73,566.97,0.34633
177,4/25/2017,1675.78,1682.91,1668.71,1672.38,1415859,-56.60625844,57.60956671,38.05775443,46.12568928,113.5,103.2291,3.4,0.78,2.73,566.97,0.30202
178,4/26/2017,1672.38,1677.83,1666.09,1670.3,1490248,-53.40760629,56.78220747,36.17791482,50.38589738,113.5,103.2291,3.4,0.78,2.73,566.97,0.45084
179,4/27/2017,1670.3,1679.31,1656.68,1670.62,1451520,-50.31843317,56.89210574,35.21020662,52.35784121,113.5,103.2291,3.4,0.78,2.73,566.97,0.18922
180,4/30/2017,1670.62,1670.69,1648.11,1650.78,1240152,-45.74203334,48.13554128,34.30804901,46.12789633,113.5,103.2291,3.4,0.78,2.73,566.97,0.12156
181,5/2/2017,1650.78,1667.97,1642.52,1658.33,1548252,-42.23753736,51.41878628,33.67533122,40.62321169,115.2,103.1146,3.4,0.78,2.73,566.97,0.22082
182,5/3/2017,1658.88,1679.82,1658.88,1662.38,1300767,-39.3335871,53.25053569,32.80495042,37.56360205,115.2,103.1146,3.4,0.78,2.73,566.97,0.29431
183,5/4/2017,1662.38,1668.3,1652.21,1653.18,1295573,-35.87626325,48.46122715,31.61102539,28.06844135,115.2,103.1146,3.4,0.78,2.73,566.97,0.40681
184,5/7/2017,1653.18,1655.72,1625.78,1628.98,999712,-30.8282031,38.06924213,31.49166643,31.35447097,115.2,103.1146,3.4,0.78,2.73,566.97,0.0412375
185,5/8/2017,1628.98,1647.21,1627.02,1637.3,922261,-27.18555538,42.92447317,30.68440454,37.49824564,115.2,103.1146,3.4,0.78,2.73,566.97,0.29921
186,5/9/2017,1637.3,1651.09,1637.21,1650.81,1011329,-25.09954299,50.23439486,29.48408993,43.14094989,115.2,103.1146,3.4,0.78,2.73,566.97,0.15599
187,5/11/2017,1650.81,1659.05,1650.72,1658.58,2060795,-23.79899719,54.13273076,27.97308351,39.8827825,115.2,103.1146,3.4,0.78,2.73,566.97,0.39009
188,5/15/2017,1658.58,1675.57,1658.16,1659.23,1131795,-22.56068925,54.47693932,27.21857754,40.67673107,115.2,103.1146,2.8,1.03,0.36,633.42,0.36975
189,5/16/2017,1659.23,1660.52,1647.63,1649.24,2821715,-20.53648002,48.07855625,26.19510772,32.87131029,115.2,103.1146,2.8,1.03,0.36,633.42,0.23943
190,5/17/2017,1649.24,1655.09,1644.26,1644.26,3164966,-18.3192622,45.03606239,25.09760003,31.98925869,115.2,103.1146,2.8,1.03,0.36,633.42,0.29285
191,5/18/2017,1644.26,1646.04,1635.65,1643.87,501910,-16.34224809,44.78000014,24.04705717,29.79810355,115.2,103.1146,2.8,1.03,0.36,633.42,0.31752
192,5/21/2017,1643.87,1648.35,1625.75,1627.24,1197132,-13.28045928,34.99137495,23.94369594,31.12818685,115.2,103.1146,2.8,1.03,0.36,633.42,0.18751
193,5/22/2017,1627.24,1629.38,1612.07,1616.4,985550,-9.865548284,30.0507893,23.46986052,31.61619,115.2,103.1146,2.8,1.03,0.36,633.42,0.28821
194,5/23/2017,1616.4,1636.14,1611.61,1626.51,1017354,-7.884116041,39.27731455,23.54558477,37.19387492,115.2,103.1146,2.8,1.03,0.36,633.42,0.47298
195,5/24/2017,1626.51,1632.11,1615.18,1629.58,1366971,-6.486764672,41.95969378,23.073043,42.67256664,115.2,103.1146,2.8,1.03,0.36,633.42,0.350777778
196,5/28/2017,1629.58,1629.9,1611.22,1615.58,1476813,-4.201241352,34.0460942,22.75925421,35.2437653,115.2,103.1146,2.8,1.03,0.36,633.42,0.35554
197,5/30/2017,1615.58,1616.07,1592.4,1594.43,1297828,-0.675532296,25.62255738,22.82430748,35.00461945,115.2,103.1146,2.8,1.03,0.36,633.42,0.16593
198,5/31/2017,1594.43,1612.8,1582.72,1608.11,1153502,1.00319169,37.21571561,23.34257123,41.43267079,115.2,103.1146,2.8,1.03,0.36,633.42,0.241485714
199,6/1/2017,1608.11,1614.85,1604.2,1604.31,1192958,2.6101328,35.44495304,22.435959,41.80746539,115.6,103.1117,2.8,1.03,0.36,633.42,0.2046
200,6/4/2017,1604.31,1606.13,1590.67,1593.81,950473,4.67699398,30.77618449,21.93767622,36.76452727,115.6,103.1117,2.8,1.03,0.36,633.42,0.25351
201,6/5/2017,1593.9,1610.3,1593.9,1602.65,1391890,5.5378454,38.62894577,21.54855649,36.48388871,115.6,103.1117,2.8,1.03,0.36,633.42,0.213377778
202,6/6/2017,1602.65,1637.39,1602.65,1637.37,1516202,3.379505682,59.46680369,22.49080245,34.13593456,115.6,103.1117,2.8,1.03,0.36,633.42,0.22985
203,6/7/2017,1637.37,1651.29,1622.27,1623.13,1279507,2.785940311,51.23435649,22.95717371,41.09382204,115.6,103.1117,2.8,1.03,0.36,633.42,0.058077778
204,6/8/2017,1623.13,1623.5,1610.02,1615.19,804939,2.922537923,47.04430079,22.28023273,44.61995216,115.6,103.1117,2.8,1.03,0.36,633.42,0.12041
205,6/11/2017,1615.19,1618.98,1589.71,1590.49,1123532,4.966623939,36.36835185,22.77950182,51.31539407,115.6,103.1117,2.8,1.03,0.36,633.42,0.329311111
206,6/12/2017,1590.49,1593.39,1578.93,1580.52,798613,7.306843764,32.89191213,22.18525169,49.46972447,115.6,103.1117,2.8,1.03,0.36,633.42,0.142725
207,6/13/2017,1580.52,1592.02,1576.46,1585.15,918348,8.687735721,36.16174697,21.71201942,55.56338249,115.6,103.1117,2.8,1.03,0.36,633.42,0.45272
208,6/14/2017,1585.15,1586.92,1581.41,1584.49,948804,9.723275166,35.87424254,20.55473232,49.77704391,115.6,103.1117,2.8,1.03,0.36,633.42,0.337877778
209,6/15/2017,1584.49,1605.01,1579.14,1589.59,1118759,10.01695108,40.11904975,20.9343943,49.48859053,115.6,103.1117,2.7,0.71,0.64,695.45,0.35222
210,6/18/2017,1589.59,1591.9,1574.73,1575.98,843912,11.21858377,33.32626358,20.66550899,50.34172243,115.6,103.1117,2.7,0.71,0.64,695.45,0.156655556
211,6/19/2017,1575.98,1576.82,1554.1,1555.16,814453,13.69304147,25.65808727,20.81225835,52.50587679,115.6,103.1117,2.7,0.71,0.64,695.45,0.24668
212,6/20/2017,1555.16,1560.35,1542.06,1551.07,1162239,15.80194091,24.38622375,20.63209704,45.54559042,115.6,103.1117,2.7,0.71,0.64,695.45,0.039583333
213,6/21/2017,1551.07,1559.07,1548.04,1554.69,893688,16.98535852,28.02959436,19.94623296,45.44421081,115.6,103.1117,2.7,0.71,0.64,695.45,0.50825
214,6/22/2017,1554.69,1565.56,1554.43,1559.49,1577707,17.33606624,32.97094946,19.31650204,52.46646393,115.6,103.1117,2.7,0.71,0.64,695.45,0.28215
215,6/25/2017,1559.49,1569.94,1559.3,1567.72,1585967,16.75675102,40.98677031,18.69675189,54.32328036,115.6,103.1117,2.7,0.71,0.64,695.45,0.44081
216,6/27/2017,1567.72,1571.72,1563.04,1565.09,1028750,16.32171201,39.25578867,17.98126962,54.79670562,115.6,103.1117,2.7,0.71,0.64,695.45,0.25666
217,6/28/2017,1565.09,1566.35,1559.61,1563.81,799318,15.89697534,38.34634692,17.17832179,46.31297373,115.6,103.1117,2.7,0.71,0.64,695.45,0.36114
218,7/2/2017,1563.81,1563.93,1540.32,1541.82,931975,17.13723036,26.27840237,17.63772737,48.02414497,115.9,103.1251,2.7,0.71,0.64,695.45,0.12273
219,7/3/2017,1541.82,1551.98,1541.06,1544.29,838398,17.71660702,29.16749547,17.1578897,47.72489517,115.9,103.1251,2.7,0.71,0.64,695.45,0.3395375
220,7/4/2017,1544.29,1546.13,1540.62,1541.28,664291,18.20874991,27.64418629,16.32589758,48.79567071,115.9,103.1251,2.7,0.71,0.64,695.45,0.24393
221,7/5/2017,1541.28,1551.07,1537.99,1551.06,1079576,17.60665389,39.49162969,16.09404775,48.23872977,115.9,103.1251,2.7,0.71,0.64,695.45,0.35158
222,7/6/2017,1551.06,1582.52,1550.77,1582.11,3509390,14.45735753,62.17804377,17.21233006,55.25588803,115.9,103.1251,2.7,0.71,0.64,695.45,0.18186
223,7/9/2017,1582.11,1605.39,1561.79,1584.15,2687164,11.66246884,63.22333945,19.09716362,62.07439197,115.9,103.1251,2.7,0.71,0.64,695.45,0.20416
224,7/10/2017,1584.15,1584.34,1572,1575.22,2865092,10.05220028,55.47886522,18.61450908,56.74012967,115.9,103.1251,2.7,0.71,0.64,695.45,0.29579
225,7/11/2017,1575.22,1586.34,1571.75,1585.01,1930742,7.895070212,61.45191882,18.32704415,65.21620538,115.9,103.1251,2.7,0.71,0.64,695.45,0.300444444
226,7/12/2017,1585.01,1590.61,1582.06,1587.56,1914659,5.911619926,62.94598838,17.62868385,70.81661099,115.9,103.1251,2.7,0.71,0.64,695.45,0.46006
227,7/13/2017,1587.56,1589.16,1578.94,1582.67,2040728,4.680351241,57.97412866,17.09949215,63.16838136,115.9,103.1251,2.7,0.71,0.64,695.45,0.25391
228,7/16/2017,1582.67,1584.38,1580.08,1583.57,1294259,3.590549836,58.6674343,16.18524271,56.24099492,115.9,103.1251,2.3,0.55,0.29,55.55,0.1184
229,7/17/2017,1583.57,1604.31,1582.48,1604.15,2012415,1.054089478,71.20223746,16.58843966,55.74557109,115.9,103.1251,2.3,0.55,0.29,55.55,0.31019
230,7/18/2017,1604.15,1638.41,1603.76,1638.41,1978995,-3.678169657,81.80265662,17.87855111,56.6155465,115.9,103.1251,2.3,0.55,0.29,55.55,0.2539
231,7/19/2017,1638.41,1652.73,1634.97,1637.27,1692170,-7.252923457,80.66266345,17.87008317,62.5705224,115.9,103.1251,2.3,0.55,0.29,55.55,0.33685
232,7/20/2017,1637.27,1640.34,1633.6,1635.75,1775989,-9.849748531,78.96956875,17.07507723,60.19785379,115.9,103.1251,2.3,0.55,0.29,55.55,0.30379
233,7/23/2017,1635.75,1640.3,1633.82,1635.56,1557156,-11.75689355,78.7312196,16.318286,58.08914819,115.9,103.1251,2.3,0.55,0.29,55.55,0.2832
234,7/24/2017,1635.56,1636.01,1625.09,1629.08,1740457,-12.60019072,70.37273464,15.93269414,56.39813633,115.9,103.1251,2.3,0.55,0.29,55.55,0.37043
235,7/25/2017,1629.08,1645.57,1627.76,1636.19,1371110,-13.68448119,73.88304581,16.06678742,58.1605767,115.9,103.1251,2.3,0.55,0.29,55.55,0.1525125
236,7/26/2017,1636.19,1649.53,1636.19,1645.03,2535855,-15.08323321,77.67733673,15.87201689,58.6895006,115.9,103.1251,2.3,0.55,0.29,55.55,0.34709
237,7/27/2017,1645.03,1653.2,1637.67,1646.53,1853063,-16.12689096,78.29472766,15.84758711,57.42547037,115.9,103.1251,2.3,0.55,0.29,55.55,0.15588
238,7/30/2017,1646.53,1649.93,1635.42,1643.28,1771408,-16.50153004,73.23123048,15.75204518,59.04166237,115.9,103.1251,2.3,0.55,0.29,55.55,0.35747
239,7/31/2017,1643.28,1656.84,1643.28,1652.69,1656726,-17.35765434,77.98727608,15.59547052,57.44428748,115.9,103.1251,2.3,0.55,0.29,55.55,0.36721
240,8/1/2017,1652.69,1661.73,1652.36,1660.25,2121238,-18.43367589,81.1001162,15.15079405,57.11424783,118.3,102.3609,2.3,0.55,0.29,55.55,0.1865
241,8/2/2017,1660.25,1668.55,1659.19,1662.74,2179651,-19.26527481,82.0640198,14.73716591,64.94756189,118.3,102.3609,2.3,0.55,0.29,55.55,0.20658
242,8/3/2017,1662.74,1669,1658.88,1660.58,2851469,-19.52495745,78.07829682,14.40736834,64.33515354,118.3,102.3609,2.3,0.55,0.29,55.55,0.28399
243,8/6/2017,1660.58,1670.01,1659.99,1665.05,3318112,-19.86248706,80.35641737,14.09398489,66.49380611,118.3,102.3609,2.3,0.55,0.29,55.55,0.33798
244,8/7/2017,1665.05,1671.46,1663.26,1667.94,3942548,-20.13112152,81.76971639,13.67298597,68.14810262,118.3,102.3609,2.3,0.55,0.29,55.55,0.47905
245,8/9/2017,1667.94,1675.31,1661.25,1661.72,2832445,-19.61599329,69.37451059,13.70062983,57.17168022,118.3,102.3609,2.3,0.55,0.29,55.55,0.35379
246,8/10/2017,1661.72,1664.11,1650.2,1653.53,2010477,-18.33552538,56.38807556,13.71558484,55.04162801,118.3,102.3609,2.3,0.55,0.29,55.55,0.35986
247,8/13/2017,1653.53,1661.18,1640.84,1642.13,1960611,-16.21395622,43.35381978,14.18875735,54.59864412,118.3,102.3609,2.3,0.55,0.29,55.55,0.2726
248,8/15/2017,1642.13,1644.74,1628.04,1629.16,1615738,-13.33233985,33.26091475,14.36813183,53.8979811,118.3,102.3609,2.3,0.55,0.29,55.55,0.28855
249,8/16/2017,1629.16,1644.52,1625.01,1632.66,1654983,-11.20192999,37.77170561,14.73540812,53.7266834,118.3,102.3609,2.3,0.55,0.29,55.55,0.34
250,8/17/2017,1632.66,1633.9,1624.05,1629.75,3215128,-9.17301138,35.47170795,14.3864504,49.06758634,118.3,102.3609,2.3,0.55,0.29,55.55,0.35971
251,8/20/2017,1629.75,1633.69,1617.06,1617.97,4678644,-6.539151942,27.61689491,14.54670394,40.46293463,118.3,102.3609,3.4,0.48,0.39,115.55,0.33133
252,8/21/2017,1617.97,1619.32,1609.41,1611.57,2687102,-3.890525295,24.2505546,14.21551081,37.35157102,118.3,102.3609,3.4,0.48,0.39,115.55,0.2205
253,8/22/2017,1611.57,1622.61,1607.18,1614.05,1789104,-1.968888744,28.16558675,14.30226003,38.82720765,118.3,102.3609,3.4,0.48,0.39,115.55,0.24809
254,8/23/2017,1614.05,1617.58,1609.89,1611.27,1754065,-0.219129182,26.40071715,13.82995575,34.22016239,118.3,102.3609,3.4,0.48,0.39,115.55,0.15999
255,8/24/2017,1611.27,1617.85,1608.96,1617.81,3921966,0.632552859,37.09938216,13.47710176,33.46546398,118.3,102.3609,3.4,0.48,0.39,115.55,0.2778875
256,8/27/2017,1620.12,1627.98,1620.12,1622.32,2726082,0.932844454,43.62052528,13.24088021,42.12393519,118.3,102.3609,3.4,0.48,0.39,115.55,0.44598
257,8/28/2017,1622.32,1627.35,1611.91,1612.91,1556268,1.908140211,34.90782781,13.39796019,34.73463752,118.3,102.3609,3.4,0.48,0.39,115.55,0.06428
258,8/30/2017,1612.91,1614.75,1595.92,1598.36,1730175,3.811199391,25.73649551,13.78596304,27.18732201,118.3,102.3609,3.4,0.48,0.39,115.55,0.31005
259,8/31/2017,1598.36,1599.03,1577.68,1580.03,1572032,6.720989924,18.6239059,14.32625139,29.04729451,118.3,102.3609,3.4,0.48,0.39,115.55,0.29063
260,9/4/2017,1580.03,1580.86,1553.87,1554.56,1570731,10.95594274,12.90556766,15.23080486,30.25998364,119.4,103.0703,3.4,0.48,0.39,115.55,0.190322222
261,9/6/2017,1554.56,1580.4,1554.56,1566.5,1643259,13.19659303,25.31019412,15.98860452,35.44451899,119.4,103.0703,3.4,0.48,0.39,115.55,0.42004
262,9/7/2017,1566.5,1571.01,1554.02,1554.55,1285815,15.7549761,21.73524883,16.06013277,35.89333957,119.4,103.0703,3.4,0.48,0.39,115.55,0.4047875
263,9/10/2017,1554.55,1556.77,1519.12,1519.66,1557383,20.36311126,14.72744098,17.60226614,31.17865673,119.4,103.0703,3.4,0.48,0.39,115.55,0.32506
264,9/11/2017,1519.66,1530.23,1510.23,1523.26,1728395,23.45423582,17.87966951,17.77353284,31.37405405,119.4,103.0703,3.4,0.48,0.39,115.55,0.32231
265,9/12/2017,1523.26,1523.26,1499.55,1502.2,1070747,27.28877233,14.30918554,18.19756621,33.07081583,119.4,103.0703,3.4,0.48,0.39,115.55,0.39129
266,9/13/2017,1502.2,1509.24,1483.96,1493.2,1277554,30.70000438,13.02648066,18.70345434,37.74869588,119.4,103.0703,3.4,0.48,0.39,115.55,0.22491
267,9/14/2017,1493.2,1530.31,1489.4,1530.31,1170072,30.0624226,39.02967472,20.28963617,33.95938621,119.4,103.0703,3.4,0.48,0.39,115.55,0.17749
268,9/17/2017,1530.31,1549.11,1528.94,1547.94,1662226,27.81391924,47.61498492,20.28109073,39.51930064,119.4,103.0703,3.4,0.48,0.39,115.55,0.44696
269,9/18/2017,1547.94,1556.34,1541.31,1543.7,1035709,26.07353718,45.82439684,19.90601282,39.1009525,119.4,103.0703,3.1,1.18,1.13,176.32,0.1771
270,9/20/2017,1543.7,1546.89,1530.23,1539.81,1017558,24.72316905,44.07000427,19.67415476,25.80674252,119.4,103.0703,3.1,1.18,1.13,176.32,0.2928
271,9/24/2017,1539.81,1540.38,1534.61,1536.92,991366,23.61398412,42.66962711,18.68100085,28.19772847,119.4,103.0703,3.1,1.18,1.13,176.32,0.2924
272,9/25/2017,1536.92,1545.65,1536.85,1545.44,632089,21.79620123,48.26205926,17.97521508,34.23681261,119.4,103.0703,3.1,1.18,1.13,176.32,0.26478
273,9/26/2017,1545.44,1553.44,1545.34,1549.46,756987,19.80293884,50.8711371,17.26984257,39.90317332,119.4,103.0703,3.1,1.18,1.13,176.32,0.48888
274,10/3/2017,1549.46,1556.35,1546.1,1556.35,269776,17.46596188,55.32636815,16.76842524,46.25524688,119.2,104.1321,3.1,1.18,1.13,176.32,0.358525
275,10/4/2017,1556.35,1558.61,1539.89,1542.65,660043,16.52883222,45.79780466,16.90782344,40.13301952,119.2,104.1321,3.1,1.18,1.13,176.32,0.38496
276,10/8/2017,1542.53,1542.53,1492.2,1510.01,972624,18.21001175,31.08205285,19.3036932,42.82557179,119.2,104.1321,3.1,1.18,1.13,176.32,0.21282
277,10/9/2017,1510.01,1513.06,1493.83,1501.89,643005,19.96740298,28.4573174,19.2984294,43.83271744,119.2,104.1321,3.1,1.18,1.13,176.32,0.32551
278,10/10/2017,1501.89,1507.82,1493.97,1502.63,674787,21.05769637,29.08700518,18.90925587,46.76542336,119.2,104.1321,3.1,1.18,1.13,176.32,0.45666
279,10/11/2017,1502.63,1513.38,1499.38,1505.99,754053,21.40390689,32.21281885,18.55859473,55.79223132,119.2,104.1321,3.1,1.18,1.13,176.32,0.15961
280,10/12/2017,1505.99,1512.26,1505.52,1510.02,899336,21.10975381,36.11028105,17.7144094,63.13198231,119.2,104.1321,3.1,1.18,1.13,176.32,0.27421
281,10/15/2017,1510.02,1518.47,1507.95,1518.28,814307,19.97980762,43.75778425,17.20052301,62.03334606,119.2,104.1321,3.1,1.18,1.13,176.32,0.404333333
282,10/16/2017,1518.28,1564.99,1518.28,1564.9,1473493,15.14785766,68.39477641,19.3083428,60.89366363,119.2,104.1321,3.1,1.18,1.13,176.32,0.3207
283,10/17/2017,1564.87,1573.91,1552.12,1559.18,1413446,11.64581303,64.40094984,19.48560402,60.27624753,119.2,104.1321,3.1,1.18,1.13,176.32,0.35929
284,10/18/2017,1559.18,1568.52,1548.32,1568.35,1111130,8.03782007,67.87135291,19.53663231,58.28852494,119.2,104.1321,3.9,2.55,2.68,228.95,0.44184
285,10/22/2017,1568.35,1586.84,1567.99,1571.92,872330,4.834659549,69.21928199,19.48758714,67.12669174,119.2,104.1321,3.9,2.55,2.68,228.95,0.29049
286,10/23/2017,1571.92,1575.67,1564.48,1568.3,887643,2.558739943,65.98052309,18.89490235,59.37618425,119.2,104.1321,3.9,2.55,2.68,228.95,0.233677778
287,10/24/2017,1568.3,1572.4,1562.56,1567.64,1433848,0.79910219,65.33739626,18.24812361,52.86434537,119.2,104.1321,3.9,2.55,2.68,228.95,0.33013
288,10/25/2017,1567.64,1568.06,1552.93,1553.72,1447271,0.521789396,52.81047958,18.02540049,44.09814367,119.2,104.1321,3.9,2.55,2.68,228.95,0.376133333
289,10/29/2017,1553.72,1555.21,1539.41,1540.23,1381248,1.374700575,43.48727558,17.86644332,40.36604823,119.2,104.1321,3.9,2.55,2.68,228.95,0.29556
290,10/30/2017,1540.23,1542.91,1534.2,1536.72,1494183,2.307269726,41.29839856,17.21241165,38.39667681,119.2,104.1321,3.9,2.55,2.68,228.95,0.32139
291,10/31/2017,1536.72,1539.94,1528.13,1533.53,1248375,3.266094335,39.22785128,16.8265251,37.05713601,119.2,104.1321,3.9,2.55,2.68,228.95,0.36082
292,11/1/2017,1533.53,1535.88,1523.57,1526.51,1031832,4.540089748,34.79789671,16.50391617,35.62739867,120.59,103.7917,3.9,2.55,2.68,228.95,0.2636
293,11/2/2017,1526.51,1527.08,1519.77,1522.81,1110807,5.781652083,32.56163091,15.84720787,30.79911936,120.59,103.7917,3.9,2.55,2.68,228.95,0.24446
294,11/5/2017,1522.81,1524.43,1489.23,1496.46,1506404,8.790492635,21.30889448,17.22955017,25.7137413,120.59,103.7917,3.9,2.55,2.68,228.95,0.22085
295,11/6/2017,1496.46,1503.43,1480.32,1493.42,1169334,11.29017691,20.37171977,17.6495823,19.73619987,120.59,103.7917,3.9,2.55,2.68,228.95,0.1209
296,11/7/2017,1493.42,1503.32,1483.92,1484.45,1129209,13.83551158,17.71860554,17.77461213,14.81566497,120.59,103.7917,3.9,2.55,2.68,228.95,0.32373
297,11/8/2017,1484.45,1484.54,1459.4,1466.62,1207971,17.09438619,13.64334106,18.30071127,6.542785764,120.59,103.7917,3.9,2.55,2.68,228.95,0.17918
298,11/9/2017,1466.62,1475.83,1452.24,1460.73,1046723,19.92268526,12.54367014,18.6785176,6.65099056,120.59,103.7917,3.9,2.55,2.68,228.95,0.25149
299,11/12/2017,1460.73,1477.14,1456.66,1477.14,1120660,20.60249011,30.54112009,18.80719492,5.9153554,120.59,103.7917,3.9,2.55,2.68,228.95,0.21363
300,11/13/2017,1477.14,1492.02,1476.86,1490.88,1730572,19.80424616,42.06031031,18.546681,12.15220606,120.59,103.7917,3.9,2.55,2.68,228.95,0.24857
301,11/14/2017,1490.88,1521.87,1490.82,1516.02,1853926,16.94768185,57.08562082,19.43977521,21.03794367,120.59,103.7917,3.9,2.55,2.68,228.95,0.1486
302,11/15/2017,1516.02,1520.99,1503.97,1504.79,1177575,15.41233737,50.35503887,19.26693412,30.6566712,120.59,103.7917,3.9,2.55,2.68,228.95,0.21567
303,11/16/2017,1504.79,1506.81,1488.78,1489.06,944943,15.2886078,42.2953951,19.17858169,31.19027532,120.59,103.7917,3.9,2.55,2.68,228.95,0.43014
304,11/19/2017,1489.06,1494.2,1475.04,1475.72,1155692,16.08159907,36.56809133,19.17725442,32.03322805,120.59,103.7917,4.2,5.51,4.83,285.48,0.31407
305,11/20/2017,1475.72,1476.53,1467.07,1469.16,1152540,17.04292728,33.9588959,18.48316482,32.7518191,120.59,103.7917,4.2,5.51,4.83,285.48,0.15277
306,11/21/2017,1469.16,1481.3,1465.89,1472.24,842682,17.35618526,36.41667221,18.26365305,39.57847898,120.59,103.7917,4.2,5.51,4.83,285.48,0.21961
307,11/22/2017,1472.24,1482.05,1470.97,1480.26,931532,16.76405193,42.81122772,17.75053497,44.95734488,120.59,103.7917,4.2,5.51,4.83,285.48,0.18925
308,11/23/2017,1480.26,1494.1,1480.26,1493.29,1391853,15.06965629,51.88284997,17.47121105,50.97423669,120.59,103.7917,4.2,5.51,4.83,285.48,0.22959
309,11/26/2017,1493.29,1516.73,1493.29,1514.34,1083588,11.89120207,62.86355261,17.89755311,59.6415587,120.59,103.7917,4.2,5.51,4.83,285.48,0.32249
310,11/27/2017,1514.34,1521.15,1508.22,1513.74,1298298,9.313311144,62.3952476,17.54272789,66.46130116,120.59,103.7917,4.2,5.51,4.83,285.48,0.22027
311,11/28/2017,1513.74,1524.01,1510.23,1523.86,1027204,6.38016798,67.15683782,17.27396161,73.51273295,120.59,103.7917,4.2,5.51,4.83,285.48,0.02904
312,11/29/2017,1523.86,1548.67,1523.86,1536.12,2057165,3.031407177,72.09580989,17.81225007,80.38838486,120.59,103.7917,4.2,5.51,4.83,285.48,0.27897
313,11/30/2017,1536.12,1540.84,1527.14,1537.67,1352648,0.249541509,72.6948087,17.51851792,69.72046317,120.59,103.7917,4.2,5.51,4.83,285.48,0.42062
314,12/4/2017,1537.67,1544.93,1524.54,1526.77,1016493,-1.063310984,61.91110803,17.72362379,62.52578883,119.92,102.6776,4.2,5.51,4.83,285.48,0.37108
315,12/5/2017,1526.77,1528.63,1517.99,1524.87,1082308,-1.928214663,60.11744863,17.21765066,55.08487625,119.92,102.6776,4.2,5.51,4.83,285.48,0.10411
